stname,cluster_id,utc_time,utc_timestamp,utc_time_s,utc_timestamp_s,time_diff
PWU ,1,2008-08-08T13:57:49.700000Z,1218203869.7,2008-08-08T13:57:53.300000Z,1218203873.3,3.5999999046325684
PWU ,1,2008-08-08T14:02:12.300000Z,1218204132.3,2008-08-08T14:02:19.500000Z,1218204139.5,7.200000047683716
PWU ,1,2008-08-08T14:06:45.700000Z,1218204405.7,2008-08-08T14:06:51.100000Z,1218204411.1,5.3999998569488525
PWU ,1,2008-08-08T14:12:14.400000Z,1218204734.4,2008-08-08T14:12:21.600000Z,1218204741.6,7.199999809265137
PWU ,1,2008-08-08T14:48:36.800000Z,1218206916.8,2008-08-08T14:48:43.400000Z,1218206923.4,6.6000001430511475
PWU ,1,2008-08-08T14:54:09.300000Z,1218207249.3,2008-08-08T14:54:17.800000Z,1218207257.8,8.5
PWU ,1,2008-08-08T15:41:09.200000Z,1218210069.2,2008-08-08T15:41:15.500000Z,1218210075.5,6.299999952316284
PWU ,1,2008-08-08T15:42:00.900000Z,1218210120.9,2008-08-08T15:42:08.900000Z,1218210128.9,8.0
PWU ,1,2008-08-08T15:48:43.600000Z,1218210523.6,2008-08-08T15:48:51.800000Z,1218210531.8,8.200000047683716
PWU ,1,2008-08-08T16:23:36.900000Z,1218212616.9,2008-08-08T16:23:41.900000Z,1218212621.9,5.0
PWU ,1,2008-08-08T16:28:35.800000Z,1218212915.8,2008-08-08T16:28:43.700000Z,1218212923.7,7.900000095367432
PWU ,1,2008-08-08T16:33:38.300000Z,1218213218.3,2008-08-08T16:33:43.800000Z,1218213223.8,5.5
PWU ,1,2008-08-08T16:48:33.400000Z,1218214113.4,2008-08-08T16:48:39.400000Z,1218214119.4,6.0
PWU ,1,2008-08-08T17:22:16.400000Z,1218216136.4,2008-08-08T17:22:21.400000Z,1218216141.4,5.0
PWU ,1,2008-08-08T17:44:59.900000Z,1218217499.9,2008-08-08T17:45:05.800000Z,1218217505.8,5.8999998569488525
PWU ,1,2008-08-08T17:47:00.300000Z,1218217620.3,2008-08-08T17:47:06.500000Z,1218217626.5,6.200000047683716
PWU ,1,2008-08-08T18:01:31.900000Z,1218218491.9,2008-08-08T18:01:39.100000Z,1218218499.1,7.199999809265137
PWU ,1,2008-08-08T18:10:02.900000Z,1218219002.9,2008-08-08T18:10:08.100000Z,1218219008.1,5.199999809265137
PWU ,1,2008-08-08T18:11:07.400000Z,1218219067.4,2008-08-08T18:11:12.000000Z,1218219072.0,4.599999904632568
PWU ,1,2008-08-08T18:15:56.300000Z,1218219356.3,2008-08-08T18:16:09.800000Z,1218219369.8,13.5
PWU ,1,2008-08-08T18:33:08.000000Z,1218220388.0,2008-08-08T18:33:15.300000Z,1218220395.3,7.299999952316284
PWU ,1,2008-08-08T18:51:20.900000Z,1218221480.9,2008-08-08T18:51:29.400000Z,1218221489.4,8.5
PWU ,1,2008-08-08T19:01:12.600000Z,1218222072.6,2008-08-08T19:01:18.200000Z,1218222078.2,5.6000001430511475
PWU ,1,2008-08-08T19:05:12.800000Z,1218222312.8,2008-08-08T19:05:16.600000Z,1218222316.6,3.799999952316284
PWU ,1,2008-08-08T19:11:14.400000Z,1218222674.4,2008-08-08T19:11:23.700000Z,1218222683.7,9.299999952316284
PWU ,1,2008-08-08T19:13:54.100000Z,1218222834.1,2008-08-08T19:14:05.000000Z,1218222845.0,10.900000095367432
PWU ,1,2008-08-08T19:22:36.100000Z,1218223356.1,2008-08-08T19:22:46.500000Z,1218223366.5,10.400000095367432
PWU ,1,2008-08-08T19:54:36.500000Z,1218225276.5,2008-08-08T19:54:39.400000Z,1218225279.4,2.9000000953674316
PWU ,1,2008-08-08T20:41:28.800000Z,1218228088.8,2008-08-08T20:41:34.000000Z,1218228094.0,5.200000047683716
PWU ,1,2008-08-08T20:55:25.700000Z,1218228925.7,2008-08-08T20:55:32.400000Z,1218228932.4,6.700000047683716
PWU ,1,2008-08-08T21:03:44.200000Z,1218229424.2,2008-08-08T21:03:50.200000Z,1218229430.2,6.0
PWU ,1,2008-08-08T21:11:50.000000Z,1218229910.0,2008-08-08T21:11:56.000000Z,1218229916.0,6.0
PWU ,1,2008-08-08T21:57:40.100000Z,1218232660.1,2008-08-08T21:57:44.800000Z,1218232664.8,4.700000047683716
PWU ,1,2008-08-08T22:06:10.400000Z,1218233170.4,2008-08-08T22:06:18.100000Z,1218233178.1,7.699999809265137
PWU ,1,2008-08-08T22:39:41.600000Z,1218235181.6,2008-08-08T22:39:50.700000Z,1218235190.7,9.100000143051147
PWU ,1,2008-08-08T22:49:43.900000Z,1218235783.9,2008-08-08T22:49:49.500000Z,1218235789.5,5.599999904632568
PWU ,1,2008-08-08T22:57:18.800000Z,1218236238.8,2008-08-08T22:57:25.500000Z,1218236245.5,6.700000047683716
PWU ,1,2008-08-08T23:07:07.800000Z,1218236827.8,2008-08-08T23:07:12.300000Z,1218236832.3,4.5
PWU ,1,2008-08-08T23:24:29.200000Z,1218237869.2,2008-08-08T23:24:38.700000Z,1218237878.7,9.5
PWU ,1,2008-08-08T23:41:57.900000Z,1218238917.9,2008-08-08T23:42:02.600000Z,1218238922.6,4.699999809265137
PWU ,1,2008-08-08T23:54:59.800000Z,1218239699.8,2008-08-08T23:55:07.100000Z,1218239707.1,7.299999952316284
PWU ,1,2008-08-09T00:18:32.000000Z,1218241112.0,2008-08-09T00:18:43.900000Z,1218241123.9,11.900000095367432
PWU ,1,2008-08-09T01:41:57.200000Z,1218246117.2,2008-08-09T01:42:04.100000Z,1218246124.1,6.8999998569488525
PWU ,1,2008-08-09T02:21:29.500000Z,1218248489.5,2008-08-09T02:21:33.800000Z,1218248493.8,4.299999952316284
PWU ,1,2008-08-09T02:30:54.000000Z,1218249054.0,2008-08-09T02:31:01.500000Z,1218249061.5,7.5
PWU ,1,2008-08-09T02:44:29.800000Z,1218249869.8,2008-08-09T02:44:34.900000Z,1218249874.9,5.1000001430511475
PWU ,1,2008-08-09T02:52:27.100000Z,1218250347.1,2008-08-09T02:52:31.400000Z,1218250351.4,4.300000190734863
PWU ,1,2008-08-09T03:00:15.200000Z,1218250815.2,2008-08-09T03:00:26.000000Z,1218250826.0,10.799999952316284
PWU ,1,2008-08-09T03:53:47.900000Z,1218254027.9,2008-08-09T03:53:54.500000Z,1218254034.5,6.599999904632568
PWU ,1,2008-08-09T05:14:07.100000Z,1218258847.1,2008-08-09T05:14:13.300000Z,1218258853.3,6.200000047683716
PWU ,1,2008-08-09T05:17:03.200000Z,1218259023.2,2008-08-09T05:17:07.900000Z,1218259027.9,4.700000047683716
PWU ,1,2008-08-09T05:20:41.800000Z,1218259241.8,2008-08-09T05:20:49.100000Z,1218259249.1,7.299999952316284
PWU ,1,2008-08-09T05:32:37.700000Z,1218259957.7,2008-08-09T05:32:48.100000Z,1218259968.1,10.399999856948853
PWU ,1,2008-08-09T05:41:54.500000Z,1218260514.5,2008-08-09T05:42:09.500000Z,1218260529.5,15.0
PWU ,1,2008-08-09T05:56:47.900000Z,1218261407.9,2008-08-09T05:56:56.800000Z,1218261416.8,8.899999856948853
PWU ,1,2008-08-09T06:15:57.700000Z,1218262557.7,2008-08-09T06:16:06.200000Z,1218262566.2,8.5
PWU ,1,2008-08-09T07:39:39.600000Z,1218267579.6,2008-08-09T07:39:44.200000Z,1218267584.2,4.6000001430511475
PWU ,1,2008-08-09T08:09:55.600000Z,1218269395.6,2008-08-09T08:10:03.200000Z,1218269403.2,7.6000001430511475
PWU ,1,2008-08-09T08:25:05.100000Z,1218270305.1,2008-08-09T08:25:13.400000Z,1218270313.4,8.300000190734863
PWU ,1,2008-08-09T08:37:31.900000Z,1218271051.9,2008-08-09T08:37:41.400000Z,1218271061.4,9.5
PWU ,1,2008-08-09T08:43:58.700000Z,1218271438.7,2008-08-09T08:44:05.000000Z,1218271445.0,6.299999952316284
PWU ,1,2008-08-09T08:57:19.800000Z,1218272239.8,2008-08-09T08:57:26.300000Z,1218272246.3,6.5
PWU ,1,2008-08-09T09:35:12.400000Z,1218274512.4,2008-08-09T09:35:21.300000Z,1218274521.3,8.899999856948853
PWU ,1,2008-08-09T10:28:57.300000Z,1218277737.3,2008-08-09T10:29:05.300000Z,1218277745.3,8.0
PWU ,1,2008-08-09T10:42:16.900000Z,1218278536.9,2008-08-09T10:42:23.100000Z,1218278543.1,6.199999809265137
PWU ,1,2008-08-09T10:47:45.000000Z,1218278865.0,2008-08-09T10:47:53.100000Z,1218278873.1,8.099999904632568
PWU ,1,2008-08-09T10:53:35.300000Z,1218279215.3,2008-08-09T10:53:41.500000Z,1218279221.5,6.200000047683716
PWU ,1,2008-08-09T10:58:31.300000Z,1218279511.3,2008-08-09T10:58:36.000000Z,1218279516.0,4.700000047683716
PWU ,1,2008-08-09T11:05:20.200000Z,1218279920.2,2008-08-09T11:05:29.400000Z,1218279929.4,9.200000047683716
PWU ,1,2008-08-09T11:11:20.300000Z,1218280280.3,2008-08-09T11:11:26.500000Z,1218280286.5,6.200000047683716
PWU ,1,2008-08-09T12:06:55.300000Z,1218283615.3,2008-08-09T12:07:00.500000Z,1218283620.5,5.200000047683716
PWU ,1,2008-08-09T12:10:33.800000Z,1218283833.8,2008-08-09T12:10:44.600000Z,1218283844.6,10.799999952316284
PWU ,1,2008-08-09T12:36:35.000000Z,1218285395.0,2008-08-09T12:36:41.400000Z,1218285401.4,6.400000095367432
PWU ,1,2008-08-09T12:50:51.000000Z,1218286251.0,2008-08-09T12:50:55.300000Z,1218286255.3,4.299999952316284
PWU ,1,2008-08-09T13:00:41.200000Z,1218286841.2,2008-08-09T13:00:48.800000Z,1218286848.8,7.599999904632568
PWU ,1,2008-08-09T13:28:16.200000Z,1218288496.2,2008-08-09T13:28:23.000000Z,1218288503.0,6.799999952316284
PWU ,1,2008-08-09T13:38:48.900000Z,1218289128.9,2008-08-09T13:38:54.200000Z,1218289134.2,5.299999952316284
PWU ,1,2008-08-09T13:56:21.400000Z,1218290181.4,2008-08-09T13:56:27.800000Z,1218290187.8,6.3999998569488525
PWU ,1,2008-08-09T14:05:30.400000Z,1218290730.4,2008-08-09T14:05:35.500000Z,1218290735.5,5.099999904632568
PWU ,1,2008-08-09T14:14:36.500000Z,1218291276.5,2008-08-09T14:14:42.900000Z,1218291282.9,6.400000095367432
PWU ,1,2008-08-09T14:28:29.700000Z,1218292109.7,2008-08-09T14:28:40.700000Z,1218292120.7,11.0
PWU ,1,2008-08-09T14:31:18.500000Z,1218292278.5,2008-08-09T14:31:31.200000Z,1218292291.2,12.700000047683716
PWU ,1,2008-08-09T15:09:14.100000Z,1218294554.1,2008-08-09T15:09:24.200000Z,1218294564.2,10.100000143051147
PWU ,1,2008-08-09T15:14:17.400000Z,1218294857.4,2008-08-09T15:14:28.900000Z,1218294868.9,11.5
PWU ,1,2008-08-09T15:41:12.800000Z,1218296472.8,2008-08-09T15:41:18.000000Z,1218296478.0,5.200000047683716
PWU ,1,2008-08-09T16:03:01.100000Z,1218297781.1,2008-08-09T16:03:05.800000Z,1218297785.8,4.700000047683716
PWU ,1,2008-08-09T16:12:44.000000Z,1218298364.0,2008-08-09T16:12:49.700000Z,1218298369.7,5.700000047683716
PWU ,1,2008-08-09T16:21:47.900000Z,1218298907.9,2008-08-09T16:21:58.500000Z,1218298918.5,10.599999904632568
PWU ,1,2008-08-09T16:28:05.700000Z,1218299285.7,2008-08-09T16:28:10.300000Z,1218299290.3,4.599999904632568
PWU ,1,2008-08-09T16:31:44.700000Z,1218299504.7,2008-08-09T16:31:52.800000Z,1218299512.8,8.099999904632568
PWU ,1,2008-08-09T16:38:55.900000Z,1218299935.9,2008-08-09T16:39:00.400000Z,1218299940.4,4.5
PWU ,1,2008-08-09T16:41:30.100000Z,1218300090.1,2008-08-09T16:41:34.000000Z,1218300094.0,3.9000000953674316
PWU ,1,2008-08-09T16:47:42.100000Z,1218300462.1,2008-08-09T16:47:46.200000Z,1218300466.2,4.1000001430511475
PWU ,1,2008-08-09T17:03:04.200000Z,1218301384.2,2008-08-09T17:03:10.300000Z,1218301390.3,6.099999904632568
PWU ,1,2008-08-09T17:29:14.400000Z,1218302954.4,2008-08-09T17:29:19.200000Z,1218302959.2,4.799999952316284
PWU ,1,2008-08-09T17:31:28.200000Z,1218303088.2,2008-08-09T17:31:34.200000Z,1218303094.2,6.0
PWU ,1,2008-08-09T17:50:44.000000Z,1218304244.0,2008-08-09T17:50:51.400000Z,1218304251.4,7.400000095367432
PWU ,1,2008-08-09T18:08:24.300000Z,1218305304.3,2008-08-09T18:08:28.400000Z,1218305308.4,4.1000001430511475
PWU ,1,2008-08-09T18:12:19.600000Z,1218305539.6,2008-08-09T18:12:25.300000Z,1218305545.3,5.700000047683716
PWU ,1,2008-08-09T18:13:25.700000Z,1218305605.7,2008-08-09T18:13:33.200000Z,1218305613.2,7.5
PWU ,1,2008-08-09T18:25:20.700000Z,1218306320.7,2008-08-09T18:25:29.200000Z,1218306329.2,8.5
PWU ,1,2008-08-09T18:28:11.100000Z,1218306491.1,2008-08-09T18:28:19.500000Z,1218306499.5,8.400000095367432
PWU ,1,2008-08-09T18:33:12.700000Z,1218306792.7,2008-08-09T18:33:19.800000Z,1218306799.8,7.099999904632568
PWU ,1,2008-08-09T18:36:14.000000Z,1218306974.0,2008-08-09T18:36:19.000000Z,1218306979.0,5.0
PWU ,1,2008-08-09T18:38:50.200000Z,1218307130.2,2008-08-09T18:38:55.200000Z,1218307135.2,5.0
PWU ,1,2008-08-09T19:16:18.200000Z,1218309378.2,2008-08-09T19:16:23.800000Z,1218309383.8,5.599999904632568
PWU ,1,2008-08-09T19:29:03.200000Z,1218310143.2,2008-08-09T19:29:10.200000Z,1218310150.2,7.0
PWU ,1,2008-08-09T19:34:13.300000Z,1218310453.3,2008-08-09T19:34:19.500000Z,1218310459.5,6.200000047683716
PWU ,1,2008-08-09T19:59:18.800000Z,1218311958.8,2008-08-09T19:59:31.600000Z,1218311971.6,12.799999952316284
PWU ,1,2008-08-09T20:23:54.300000Z,1218313434.3,2008-08-09T20:23:59.300000Z,1218313439.3,5.0
PWU ,1,2008-08-09T20:30:08.600000Z,1218313808.6,2008-08-09T20:30:19.100000Z,1218313819.1,10.5
PWU ,1,2008-08-09T20:54:29.500000Z,1218315269.5,2008-08-09T20:54:33.300000Z,1218315273.3,3.799999952316284
PWU ,1,2008-08-09T20:58:37.200000Z,1218315517.2,2008-08-09T20:58:46.000000Z,1218315526.0,8.799999952316284
PWU ,1,2008-08-09T21:32:57.100000Z,1218317577.1,2008-08-09T21:33:06.200000Z,1218317586.2,9.100000143051147
PWU ,1,2008-08-09T21:55:58.100000Z,1218318958.1,2008-08-09T21:56:07.000000Z,1218318967.0,8.900000095367432
PWU ,1,2008-08-09T22:10:17.000000Z,1218319817.0,2008-08-09T22:10:27.100000Z,1218319827.1,10.099999904632568
PWU ,1,2008-08-09T22:16:31.000000Z,1218320191.0,2008-08-09T22:16:36.000000Z,1218320196.0,5.0
PWU ,1,2008-08-09T22:30:32.900000Z,1218321032.9,2008-08-09T22:30:38.700000Z,1218321038.7,5.799999952316284
PWU ,1,2008-08-09T22:58:12.300000Z,1218322692.3,2008-08-09T22:58:20.100000Z,1218322700.1,7.799999952316284
PWU ,1,2008-08-09T23:04:32.700000Z,1218323072.7,2008-08-09T23:04:39.600000Z,1218323079.6,6.8999998569488525
PWU ,1,2008-08-09T23:24:06.100000Z,1218324246.1,2008-08-09T23:24:13.900000Z,1218324253.9,7.800000190734863
PWU ,1,2008-08-09T23:42:17.800000Z,1218325337.8,2008-08-09T23:42:24.400000Z,1218325344.4,6.6000001430511475
PWU ,1,2008-08-09T23:53:06.200000Z,1218325986.2,2008-08-09T23:53:10.500000Z,1218325990.5,4.299999952316284
PWU ,1,2008-08-10T00:00:20.600000Z,1218326420.6,2008-08-10T00:00:25.400000Z,1218326425.4,4.800000190734863
PWU ,1,2008-08-10T00:26:06.400000Z,1218327966.4,2008-08-10T00:26:16.900000Z,1218327976.9,10.5
PWU ,1,2008-08-10T00:33:29.600000Z,1218328409.6,2008-08-10T00:33:33.800000Z,1218328413.8,4.200000047683716
PWU ,1,2008-08-10T01:14:14.100000Z,1218330854.1,2008-08-10T01:14:19.000000Z,1218330859.0,4.900000095367432
PWU ,1,2008-08-10T01:26:42.300000Z,1218331602.3,2008-08-10T01:26:47.400000Z,1218331607.4,5.1000001430511475
PWU ,1,2008-08-10T02:18:52.400000Z,1218334732.4,2008-08-10T02:18:57.400000Z,1218334737.4,5.0
PWU ,1,2008-08-10T02:56:17.100000Z,1218336977.1,2008-08-10T02:56:22.000000Z,1218336982.0,4.900000095367432
PWU ,1,2008-08-10T03:02:12.200000Z,1218337332.2,2008-08-10T03:02:19.700000Z,1218337339.7,7.5
PWU ,1,2008-08-10T03:12:32.400000Z,1218337952.4,2008-08-10T03:12:39.100000Z,1218337959.1,6.699999809265137
PWU ,1,2008-08-10T03:53:23.300000Z,1218340403.3,2008-08-10T03:53:28.200000Z,1218340408.2,4.900000095367432
PWU ,1,2008-08-10T04:00:17.000000Z,1218340817.0,2008-08-10T04:00:21.200000Z,1218340821.2,4.200000047683716
PWU ,1,2008-08-10T04:15:30.800000Z,1218341730.8,2008-08-10T04:15:38.200000Z,1218341738.2,7.400000095367432
PWU ,1,2008-08-10T04:35:30.600000Z,1218342930.6,2008-08-10T04:35:35.300000Z,1218342935.3,4.700000047683716
PWU ,1,2008-08-10T04:38:17.600000Z,1218343097.6,2008-08-10T04:38:23.700000Z,1218343103.7,6.1000001430511475
PWU ,1,2008-08-10T05:01:44.400000Z,1218344504.4,2008-08-10T05:01:50.100000Z,1218344510.1,5.699999809265137
PWU ,1,2008-08-10T05:03:04.500000Z,1218344584.5,2008-08-10T05:03:09.100000Z,1218344589.1,4.599999904632568
PWU ,1,2008-08-10T05:26:41.100000Z,1218346001.1,2008-08-10T05:26:45.800000Z,1218346005.8,4.700000047683716
PWU ,1,2008-08-10T05:32:48.800000Z,1218346368.8,2008-08-10T05:32:58.400000Z,1218346378.4,9.600000143051147
PWU ,1,2008-08-10T05:42:04.000000Z,1218346924.0,2008-08-10T05:42:10.100000Z,1218346930.1,6.099999904632568
PWU ,1,2008-08-10T06:15:09.600000Z,1218348909.6,2008-08-10T06:15:15.200000Z,1218348915.2,5.6000001430511475
PWU ,1,2008-08-10T07:00:26.200000Z,1218351626.2,2008-08-10T07:00:34.700000Z,1218351634.7,8.5
PWU ,1,2008-08-10T07:13:00.500000Z,1218352380.5,2008-08-10T07:13:04.000000Z,1218352384.0,3.5
PWU ,1,2008-08-10T07:27:17.800000Z,1218353237.8,2008-08-10T07:27:24.600000Z,1218353244.6,6.799999952316284
PWU ,1,2008-08-10T07:59:18.100000Z,1218355158.1,2008-08-10T07:59:26.200000Z,1218355166.2,8.100000143051147
PWU ,1,2008-08-10T08:00:24.000000Z,1218355224.0,2008-08-10T08:00:28.600000Z,1218355228.6,4.599999904632568
PWU ,1,2008-08-10T09:03:17.700000Z,1218358997.7,2008-08-10T09:03:22.500000Z,1218359002.5,4.799999952316284
PWU ,1,2008-08-10T09:20:11.000000Z,1218360011.0,2008-08-10T09:20:15.600000Z,1218360015.6,4.599999904632568
PWU ,1,2008-08-10T09:35:48.000000Z,1218360948.0,2008-08-10T09:35:52.700000Z,1218360952.7,4.700000047683716
PWU ,1,2008-08-10T09:46:05.100000Z,1218361565.1,2008-08-10T09:46:15.300000Z,1218361575.3,10.200000047683716
PWU ,1,2008-08-10T10:08:28.000000Z,1218362908.0,2008-08-10T10:08:34.100000Z,1218362914.1,6.099999904632568
PWU ,1,2008-08-10T10:24:04.300000Z,1218363844.3,2008-08-10T10:24:09.300000Z,1218363849.3,5.0
PWU ,1,2008-08-10T10:28:34.500000Z,1218364114.5,2008-08-10T10:28:43.900000Z,1218364123.9,9.400000095367432
PWU ,1,2008-08-10T10:52:18.300000Z,1218365538.3,2008-08-10T10:52:23.900000Z,1218365543.9,5.6000001430511475
PWU ,1,2008-08-10T10:59:29.700000Z,1218365969.7,2008-08-10T10:59:36.600000Z,1218365976.6,6.8999998569488525
PWU ,1,2008-08-10T11:17:16.500000Z,1218367036.5,2008-08-10T11:17:24.600000Z,1218367044.6,8.099999904632568
PWU ,1,2008-08-10T11:40:26.600000Z,1218368426.6,2008-08-10T11:40:34.200000Z,1218368434.2,7.6000001430511475
PWU ,1,2008-08-10T11:45:36.200000Z,1218368736.2,2008-08-10T11:45:44.500000Z,1218368744.5,8.299999952316284
PWU ,1,2008-08-10T12:14:07.100000Z,1218370447.1,2008-08-10T12:14:11.900000Z,1218370451.9,4.800000190734863
PWU ,1,2008-08-10T12:23:12.200000Z,1218370992.2,2008-08-10T12:23:17.400000Z,1218370997.4,5.200000047683716
PWU ,1,2008-08-10T12:52:27.100000Z,1218372747.1,2008-08-10T12:52:31.900000Z,1218372751.9,4.800000190734863
PWU ,1,2008-08-10T13:43:40.400000Z,1218375820.4,2008-08-10T13:43:49.800000Z,1218375829.8,9.399999856948853
PWU ,1,2008-08-10T13:48:33.800000Z,1218376113.8,2008-08-10T13:48:41.000000Z,1218376121.0,7.200000047683716
PWU ,1,2008-08-10T13:59:29.500000Z,1218376769.5,2008-08-10T13:59:34.600000Z,1218376774.6,5.099999904632568
PWU ,1,2008-08-10T14:20:30.400000Z,1218378030.4,2008-08-10T14:20:44.400000Z,1218378044.4,14.0
PWU ,1,2008-08-10T15:16:57.100000Z,1218381417.1,2008-08-10T15:17:03.900000Z,1218381423.9,6.800000190734863
PWU ,1,2008-08-10T15:29:53.200000Z,1218382193.2,2008-08-10T15:29:58.200000Z,1218382198.2,5.0
PWU ,1,2008-08-10T15:52:39.500000Z,1218383559.5,2008-08-10T15:52:45.200000Z,1218383565.2,5.700000047683716
PWU ,1,2008-08-10T15:58:57.000000Z,1218383937.0,2008-08-10T15:59:07.500000Z,1218383947.5,10.5
PWU ,1,2008-08-10T16:13:01.500000Z,1218384781.5,2008-08-10T16:13:11.900000Z,1218384791.9,10.400000095367432
PWU ,1,2008-08-10T16:21:51.800000Z,1218385311.8,2008-08-10T16:21:59.600000Z,1218385319.6,7.799999952316284
PWU ,1,2008-08-10T16:35:16.100000Z,1218386116.1,2008-08-10T16:35:21.100000Z,1218386121.1,5.0
PWU ,1,2008-08-10T16:49:32.100000Z,1218386972.1,2008-08-10T16:49:39.600000Z,1218386979.6,7.5
PWU ,1,2008-08-10T16:55:33.300000Z,1218387333.3,2008-08-10T16:55:38.400000Z,1218387338.4,5.1000001430511475
PWU ,1,2008-08-10T17:07:44.000000Z,1218388064.0,2008-08-10T17:07:48.700000Z,1218388068.7,4.700000047683716
PWU ,1,2008-08-10T17:09:55.900000Z,1218388195.9,2008-08-10T17:10:01.700000Z,1218388201.7,5.799999952316284
PWU ,1,2008-08-10T17:19:32.600000Z,1218388772.6,2008-08-10T17:19:44.700000Z,1218388784.7,12.100000143051147
PWU ,1,2008-08-10T17:21:29.600000Z,1218388889.6,2008-08-10T17:21:34.300000Z,1218388894.3,4.700000047683716
PWU ,1,2008-08-10T17:34:54.100000Z,1218389694.1,2008-08-10T17:35:02.000000Z,1218389702.0,7.900000095367432
PWU ,1,2008-08-10T18:20:19.800000Z,1218392419.8,2008-08-10T18:20:24.200000Z,1218392424.2,4.400000095367432
PWU ,1,2008-08-10T18:35:18.800000Z,1218393318.8,2008-08-10T18:35:29.200000Z,1218393329.2,10.400000095367432
PWU ,1,2008-08-10T18:38:42.000000Z,1218393522.0,2008-08-10T18:38:47.000000Z,1218393527.0,5.0
PWU ,1,2008-08-10T18:53:02.600000Z,1218394382.6,2008-08-10T18:53:17.000000Z,1218394397.0,14.400000095367432
PWU ,1,2008-08-10T19:20:01.900000Z,1218396001.9,2008-08-10T19:20:12.300000Z,1218396012.3,10.399999856948853
PWU ,1,2008-08-10T19:37:53.900000Z,1218397073.9,2008-08-10T19:37:58.500000Z,1218397078.5,4.599999904632568
PWU ,1,2008-08-10T19:45:11.500000Z,1218397511.5,2008-08-10T19:45:20.600000Z,1218397520.6,9.099999904632568
PWU ,1,2008-08-10T20:13:55.700000Z,1218399235.7,2008-08-10T20:14:07.800000Z,1218399247.8,12.099999904632568
PWU ,1,2008-08-10T20:38:02.600000Z,1218400682.6,2008-08-10T20:38:13.100000Z,1218400693.1,10.5
PWU ,1,2008-08-10T20:47:44.700000Z,1218401264.7,2008-08-10T20:47:48.800000Z,1218401268.8,4.099999904632568
PWU ,1,2008-08-10T20:53:09.000000Z,1218401589.0,2008-08-10T20:53:17.200000Z,1218401597.2,8.200000047683716
PWU ,1,2008-08-10T21:09:49.200000Z,1218402589.2,2008-08-10T21:09:55.400000Z,1218402595.4,6.200000047683716
PWU ,1,2008-08-10T21:10:10.200000Z,1218402610.2,2008-08-10T21:10:17.300000Z,1218402617.3,7.099999904632568
PWU ,1,2008-08-10T21:30:18.400000Z,1218403818.4,2008-08-10T21:30:24.900000Z,1218403824.9,6.5
PWU ,1,2008-08-10T21:40:13.400000Z,1218404413.4,2008-08-10T21:40:20.400000Z,1218404420.4,7.0
PWU ,1,2008-08-10T22:24:18.000000Z,1218407058.0,2008-08-10T22:24:22.800000Z,1218407062.8,4.799999952316284
PWU ,1,2008-08-10T23:04:44.700000Z,1218409484.7,2008-08-10T23:05:02.700000Z,1218409502.7,18.0
PWU ,1,2008-08-10T23:29:12.600000Z,1218410952.6,2008-08-10T23:29:23.200000Z,1218410963.2,10.600000143051147
PWU ,1,2008-08-10T23:50:09.000000Z,1218412209.0,2008-08-10T23:50:13.200000Z,1218412213.2,4.200000047683716
PWU ,1,2008-08-11T00:00:37.600000Z,1218412837.6,2008-08-11T00:00:43.700000Z,1218412843.7,6.1000001430511475
PWU ,1,2008-08-11T00:15:06.400000Z,1218413706.4,2008-08-11T00:15:10.100000Z,1218413710.1,3.6999998092651367
PWU ,1,2008-08-11T00:30:20.700000Z,1218414620.7,2008-08-11T00:30:25.300000Z,1218414625.3,4.599999904632568
PWU ,1,2008-08-11T01:00:18.500000Z,1218416418.5,2008-08-11T01:00:24.200000Z,1218416424.2,5.700000047683716
PWU ,1,2008-08-11T01:10:39.500000Z,1218417039.5,2008-08-11T01:10:43.900000Z,1218417043.9,4.400000095367432
PWU ,1,2008-08-11T01:14:28.300000Z,1218417268.3,2008-08-11T01:14:32.600000Z,1218417272.6,4.299999952316284
PWU ,1,2008-08-11T01:21:22.200000Z,1218417682.2,2008-08-11T01:21:29.500000Z,1218417689.5,7.299999952316284
PWU ,1,2008-08-11T01:27:31.300000Z,1218418051.3,2008-08-11T01:27:38.000000Z,1218418058.0,6.700000047683716
PWU ,1,2008-08-11T01:42:41.300000Z,1218418961.3,2008-08-11T01:42:45.800000Z,1218418965.8,4.5
PWU ,1,2008-08-11T01:51:04.700000Z,1218419464.7,2008-08-11T01:51:11.700000Z,1218419471.7,7.0
PWU ,1,2008-08-11T01:57:32.500000Z,1218419852.5,2008-08-11T01:57:37.600000Z,1218419857.6,5.099999904632568
PWU ,1,2008-08-11T01:58:00.600000Z,1218419880.6,2008-08-11T01:58:08.300000Z,1218419888.3,7.700000047683716
PWU ,1,2008-08-11T02:09:16.100000Z,1218420556.1,2008-08-11T02:09:21.300000Z,1218420561.3,5.200000047683716
PWU ,1,2008-08-11T02:17:13.300000Z,1218421033.3,2008-08-11T02:17:24.000000Z,1218421044.0,10.700000047683716
PWU ,1,2008-08-11T03:21:09.200000Z,1218424869.2,2008-08-11T03:21:14.000000Z,1218424874.0,4.799999952316284
PWU ,1,2008-08-11T04:10:07.700000Z,1218427807.7,2008-08-11T04:10:12.500000Z,1218427812.5,4.799999952316284
PWU ,1,2008-08-11T04:13:36.200000Z,1218428016.2,2008-08-11T04:13:39.800000Z,1218428019.8,3.5999999046325684
